folder,target,fault_type,num,anomaly_score_new,anomaly_nodes
2,orders,front-end_orders,2,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
,,,,,
2,user,front-end_orders,10,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
,,,,,
2,carts,front-end_orders,10,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
,,,,,
2,payment,front-end_orders,6,"[('front-end', 0.34030955270336144), ('orders', 0.2626634092459876), ('shipping', 0.11870290089233251), ('carts', 0.08382214587856446), ('user', 0.08143250129023806), ('payment', 0.05799251201968188)]","{'shipping', 'carts', 'payment', 'user', 'orders', 'catalogue'}"
,,,,,
2,shipping,front-end_orders,3,"[('front-end', 0.34030955270336144), ('orders', 0.2626634092459876), ('shipping', 0.11870290089233251)]","{'shipping', 'carts', 'payment', 'user', 'orders', 'catalogue'}"
,,,,,
2,orders-db,front-end_orders,10,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
,,,,,
2,carts-db,front-end_orders,10,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
,,,,,
2,rabbitmq,front-end_orders,10,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
,,,,,
2,orders,orders_payment,2,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
,,,,,
2,user,orders_payment,10,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
,,,,,
2,carts,orders_payment,10,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
,,,,,
2,payment,orders_payment,6,"[('front-end', 0.34030955270336144), ('orders', 0.2626634092459876), ('shipping', 0.11870290089233251), ('carts', 0.08382214587856446), ('user', 0.08143250129023806), ('payment', 0.05799251201968188)]","{'shipping', 'carts', 'payment', 'user', 'orders', 'catalogue'}"
,,,,,
2,shipping,orders_payment,3,"[('front-end', 0.34030955270336144), ('orders', 0.2626634092459876), ('shipping', 0.11870290089233251)]","{'shipping', 'carts', 'payment', 'user', 'orders', 'catalogue'}"
,,,,,
2,orders-db,orders_payment,10,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
,,,,,
2,carts-db,orders_payment,10,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
,,,,,
2,rabbitmq,orders_payment,10,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
,,,,,
2,orders,orders_shipping,2,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
,,,,,
2,user,orders_shipping,10,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
,,,,,
2,carts,orders_shipping,10,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
,,,,,
2,payment,orders_shipping,6,"[('front-end', 0.34030955270336144), ('orders', 0.2626634092459876), ('shipping', 0.11870290089233251), ('carts', 0.08382214587856446), ('user', 0.08143250129023806), ('payment', 0.05799251201968188)]","{'shipping', 'carts', 'payment', 'user', 'orders', 'catalogue'}"
,,,,,
2,shipping,orders_shipping,3,"[('front-end', 0.34030955270336144), ('orders', 0.2626634092459876), ('shipping', 0.11870290089233251)]","{'shipping', 'carts', 'payment', 'user', 'orders', 'catalogue'}"
,,,,,
2,orders-db,orders_shipping,10,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
,,,,,
2,carts-db,orders_shipping,10,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
,,,,,
2,rabbitmq,orders_shipping,10,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
,,,,,
3,orders,orders_carts,2,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
,,,,,
3,user,orders_carts,10,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
,,,,,
3,carts,orders_carts,10,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
,,,,,
3,payment,orders_carts,4,"[('carts', 0.47846115750488116), ('orders', 0.2899682124301715), ('front-end', 0.1694902576035654), ('payment', 0.06208037246138181)]","{'payment', 'carts'}"
,,,,,
3,shipping,orders_carts,10,"[('carts', 0.47846115750488116), ('orders', 0.2899682124301715), ('front-end', 0.1694902576035654), ('payment', 0.06208037246138181)]","{'payment', 'carts'}"
,,,,,
3,orders-db,orders_carts,10,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
,,,,,
3,carts-db,orders_carts,10,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
,,,,,
3,rabbitmq,orders_carts,10,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
,,,,,
3,orders,front-end_orders,2,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
,,,,,
3,user,front-end_orders,10,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
,,,,,
3,carts,front-end_orders,10,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
,,,,,
3,payment,front-end_orders,4,"[('carts', 0.47846115750488116), ('orders', 0.2899682124301715), ('front-end', 0.1694902576035654), ('payment', 0.06208037246138181)]","{'payment', 'carts'}"
,,,,,
3,shipping,front-end_orders,10,"[('carts', 0.47846115750488116), ('orders', 0.2899682124301715), ('front-end', 0.1694902576035654), ('payment', 0.06208037246138181)]","{'payment', 'carts'}"
,,,,,
3,orders-db,front-end_orders,10,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
,,,,,
3,carts-db,front-end_orders,10,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
,,,,,
3,rabbitmq,front-end_orders,10,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
,,,,,
3,orders,orders_payment,2,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
,,,,,
3,user,orders_payment,10,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
,,,,,
3,carts,orders_payment,10,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
,,,,,
3,payment,orders_payment,4,"[('carts', 0.47846115750488116), ('orders', 0.2899682124301715), ('front-end', 0.1694902576035654), ('payment', 0.06208037246138181)]","{'payment', 'carts'}"
,,,,,
3,shipping,orders_payment,10,"[('carts', 0.47846115750488116), ('orders', 0.2899682124301715), ('front-end', 0.1694902576035654), ('payment', 0.06208037246138181)]","{'payment', 'carts'}"
,,,,,
3,orders-db,orders_payment,10,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
,,,,,
3,carts-db,orders_payment,10,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
,,,,,
3,rabbitmq,orders_payment,10,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
,,,,,
3,orders,orders_shipping,2,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
,,,,,
3,user,orders_shipping,10,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
,,,,,
3,carts,orders_shipping,10,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
,,,,,
3,payment,orders_shipping,4,"[('carts', 0.47846115750488116), ('orders', 0.2899682124301715), ('front-end', 0.1694902576035654), ('payment', 0.06208037246138181)]","{'payment', 'carts'}"
,,,,,
3,shipping,orders_shipping,10,"[('carts', 0.47846115750488116), ('orders', 0.2899682124301715), ('front-end', 0.1694902576035654), ('payment', 0.06208037246138181)]","{'payment', 'carts'}"
,,,,,
3,orders-db,orders_shipping,10,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
,,,,,
3,carts-db,orders_shipping,10,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
,,,,,
3,rabbitmq,orders_shipping,10,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
,,,,,
4,orders,orders_carts,2,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
,,,,,
4,user,orders_carts,10,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
,,,,,
4,carts,orders_carts,10,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
,,,,,
4,payment,orders_carts,1,"[('payment', 0.37547521284990226)]","{'payment', 'orders'}"
,,,,,
4,shipping,orders_carts,5,"[('payment', 0.37547521284990226), ('orders', 0.33758170571445345), ('front-end', 0.2869430814356441), ('carts', 0.0), ('shipping', 0.0)]","{'payment', 'orders'}"
,,,,,
4,orders-db,orders_carts,10,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
,,,,,
4,carts-db,orders_carts,10,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
,,,,,
4,rabbitmq,orders_carts,10,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
,,,,,
4,orders,front-end_orders,2,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
,,,,,
4,user,front-end_orders,10,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
,,,,,
4,carts,front-end_orders,10,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
,,,,,
4,payment,front-end_orders,1,"[('payment', 0.37547521284990226)]","{'payment', 'orders'}"
,,,,,
4,shipping,front-end_orders,5,"[('payment', 0.37547521284990226), ('orders', 0.33758170571445345), ('front-end', 0.2869430814356441), ('carts', 0.0), ('shipping', 0.0)]","{'payment', 'orders'}"
,,,,,
4,orders-db,front-end_orders,10,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
,,,,,
4,carts-db,front-end_orders,10,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
,,,,,
4,rabbitmq,front-end_orders,10,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
,,,,,
4,orders,orders_payment,2,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
,,,,,
4,user,orders_payment,10,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
,,,,,
4,carts,orders_payment,10,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
,,,,,
4,payment,orders_payment,1,"[('payment', 0.37547521284990226)]","{'payment', 'orders'}"
,,,,,
4,shipping,orders_payment,5,"[('payment', 0.37547521284990226), ('orders', 0.33758170571445345), ('front-end', 0.2869430814356441), ('carts', 0.0), ('shipping', 0.0)]","{'payment', 'orders'}"
,,,,,
4,orders-db,orders_payment,10,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
,,,,,
4,carts-db,orders_payment,10,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
,,,,,
4,rabbitmq,orders_payment,10,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
,,,,,
4,orders,orders_shipping,2,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
,,,,,
4,user,orders_shipping,10,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
,,,,,
4,carts,orders_shipping,10,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
,,,,,
4,payment,orders_shipping,1,"[('payment', 0.37547521284990226)]","{'payment', 'orders'}"
,,,,,
4,shipping,orders_shipping,5,"[('payment', 0.37547521284990226), ('orders', 0.33758170571445345), ('front-end', 0.2869430814356441), ('carts', 0.0), ('shipping', 0.0)]","{'payment', 'orders'}"
,,,,,
4,orders-db,orders_shipping,10,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
,,,,,
4,carts-db,orders_shipping,10,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
,,,,,
4,rabbitmq,orders_shipping,10,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
,,,,,
5,orders,orders_carts,3,"[('front-end', 0.4328281180141409), ('payment', 0.2658025900603795), ('orders', 0.026633046989323922)]","{'payment', 'carts', 'user', 'catalogue'}"
,,,,,
5,user,orders_carts,5,"[('front-end', 0.4328281180141409), ('payment', 0.2658025900603795), ('orders', 0.026633046989323922), ('carts', -0.0169258593630935), ('user', -0.0175619518743785)]","{'payment', 'carts', 'user', 'catalogue'}"
,,,,,
5,carts,orders_carts,4,"[('front-end', 0.4328281180141409), ('payment', 0.2658025900603795), ('orders', 0.026633046989323922), ('carts', -0.0169258593630935)]","{'payment', 'carts', 'user', 'catalogue'}"
,,,,,
5,payment,orders_carts,6,"[('front-end', 0.3431785882809018), ('orders', 0.2547250541165871), ('shipping', 0.1145397095914224), ('user', 0.07881136162636765), ('carts', 0.07000300731631205), ('payment', 0.0641327795308037)]","{'shipping', 'carts', 'payment', 'user', 'orders', 'catalogue'}"
,,,,,
5,shipping,orders_carts,3,"[('front-end', 0.3431785882809018), ('orders', 0.2547250541165871), ('shipping', 0.1145397095914224)]","{'shipping', 'carts', 'payment', 'user', 'orders', 'catalogue'}"
,,,,,
5,orders-db,orders_carts,10,"[('front-end', 0.4328281180141409), ('payment', 0.2658025900603795), ('orders', 0.026633046989323922), ('carts', -0.0169258593630935), ('user', -0.0175619518743785)]","{'payment', 'carts', 'user', 'catalogue'}"
,,,,,
5,carts-db,orders_carts,10,"[('front-end', 0.4328281180141409), ('payment', 0.2658025900603795), ('orders', 0.026633046989323922), ('carts', -0.0169258593630935), ('user', -0.0175619518743785)]","{'payment', 'carts', 'user', 'catalogue'}"
,,,,,
5,rabbitmq,orders_carts,10,"[('front-end', 0.4328281180141409), ('payment', 0.2658025900603795), ('orders', 0.026633046989323922), ('carts', -0.0169258593630935), ('user', -0.0175619518743785)]","{'payment', 'carts', 'user', 'catalogue'}"
,,,,,
5,orders,front-end_orders,3,"[('front-end', 0.4328281180141409), ('payment', 0.2658025900603795), ('orders', 0.026633046989323922)]","{'payment', 'carts', 'user', 'catalogue'}"
,,,,,
5,user,front-end_orders,5,"[('front-end', 0.4328281180141409), ('payment', 0.2658025900603795), ('orders', 0.026633046989323922), ('carts', -0.0169258593630935), ('user', -0.0175619518743785)]","{'payment', 'carts', 'user', 'catalogue'}"
,,,,,
5,carts,front-end_orders,4,"[('front-end', 0.4328281180141409), ('payment', 0.2658025900603795), ('orders', 0.026633046989323922), ('carts', -0.0169258593630935)]","{'payment', 'carts', 'user', 'catalogue'}"
,,,,,
5,payment,front-end_orders,6,"[('front-end', 0.3431785882809018), ('orders', 0.2547250541165871), ('shipping', 0.1145397095914224), ('user', 0.07881136162636765), ('carts', 0.07000300731631205), ('payment', 0.0641327795308037)]","{'shipping', 'carts', 'payment', 'user', 'orders', 'catalogue'}"
,,,,,
5,shipping,front-end_orders,3,"[('front-end', 0.3431785882809018), ('orders', 0.2547250541165871), ('shipping', 0.1145397095914224)]","{'shipping', 'carts', 'payment', 'user', 'orders', 'catalogue'}"
,,,,,
5,orders-db,front-end_orders,10,"[('front-end', 0.4328281180141409), ('payment', 0.2658025900603795), ('orders', 0.026633046989323922), ('carts', -0.0169258593630935), ('user', -0.0175619518743785)]","{'payment', 'carts', 'user', 'catalogue'}"
,,,,,
5,carts-db,front-end_orders,10,"[('front-end', 0.4328281180141409), ('payment', 0.2658025900603795), ('orders', 0.026633046989323922), ('carts', -0.0169258593630935), ('user', -0.0175619518743785)]","{'payment', 'carts', 'user', 'catalogue'}"
,,,,,
5,rabbitmq,front-end_orders,10,"[('front-end', 0.4328281180141409), ('payment', 0.2658025900603795), ('orders', 0.026633046989323922), ('carts', -0.0169258593630935), ('user', -0.0175619518743785)]","{'payment', 'carts', 'user', 'catalogue'}"
,,,,,
5,orders,orders_payment,3,"[('front-end', 0.4328281180141409), ('payment', 0.2658025900603795), ('orders', 0.026633046989323922)]","{'payment', 'carts', 'user', 'catalogue'}"
,,,,,
5,user,orders_payment,5,"[('front-end', 0.4328281180141409), ('payment', 0.2658025900603795), ('orders', 0.026633046989323922), ('carts', -0.0169258593630935), ('user', -0.0175619518743785)]","{'payment', 'carts', 'user', 'catalogue'}"
,,,,,
5,carts,orders_payment,4,"[('front-end', 0.4328281180141409), ('payment', 0.2658025900603795), ('orders', 0.026633046989323922), ('carts', -0.0169258593630935)]","{'payment', 'carts', 'user', 'catalogue'}"
,,,,,
5,payment,orders_payment,6,"[('front-end', 0.3431785882809018), ('orders', 0.2547250541165871), ('shipping', 0.1145397095914224), ('user', 0.07881136162636765), ('carts', 0.07000300731631205), ('payment', 0.0641327795308037)]","{'shipping', 'carts', 'payment', 'user', 'orders', 'catalogue'}"
,,,,,
5,shipping,orders_payment,3,"[('front-end', 0.3431785882809018), ('orders', 0.2547250541165871), ('shipping', 0.1145397095914224)]","{'shipping', 'carts', 'payment', 'user', 'orders', 'catalogue'}"
,,,,,
5,orders-db,orders_payment,10,"[('front-end', 0.4328281180141409), ('payment', 0.2658025900603795), ('orders', 0.026633046989323922), ('carts', -0.0169258593630935), ('user', -0.0175619518743785)]","{'payment', 'carts', 'user', 'catalogue'}"
,,,,,
5,carts-db,orders_payment,10,"[('front-end', 0.4328281180141409), ('payment', 0.2658025900603795), ('orders', 0.026633046989323922), ('carts', -0.0169258593630935), ('user', -0.0175619518743785)]","{'payment', 'carts', 'user', 'catalogue'}"
,,,,,
5,rabbitmq,orders_payment,10,"[('front-end', 0.4328281180141409), ('payment', 0.2658025900603795), ('orders', 0.026633046989323922), ('carts', -0.0169258593630935), ('user', -0.0175619518743785)]","{'payment', 'carts', 'user', 'catalogue'}"
